,ލިޔެކިޔުމުން ބަލާނެކަންތައްތައް - ބަޖެޓް - ފައިނާންސް - ސްޓޮކާ ގުޅޭ,,,,,,,,,
,ބަޖެޓް - ފައިނާންސް - ސްޓޮކް,,,,,,,,,
IndicatorCode,Score,ސުވާލުކުރާނެ ފަރާތް,Evidence,General Observation,Indicators,Outcomes,OutcomeNo,Substrand,SubstrandNo,StrandNo and Strand
723,1,ފައިނޭންސް ފޯކަލް/އެޑްމިނިސްޓްރޭޓަރ,ޕޭމަންޓް ވައުޗަރ,,2- ޕޭމަންޓް ވައުޗަރުތަކުގައި ތަރުތީބުން ވައުޗަރ ނަމްބަރު ޖަހައިފައި ވޭ,"ސްކޫލުން ""ބިލް ރަޖިސްޓްރީ""  އާއި ""ޕޭމަންޓް ވައުޗަރު ރަޖިސްޓްރީ""  ބެލެހެއްޓުން",5.9.8.3,ފައިސާއާ ގުޅޭ ލިޔެކިޔުންތައް އަދާހަމަކޮށް ބެލެހެއްޓުން,5.9.8,ފެންވަރު 5.9: ބަޖެޓާ ގުޅޭ ކަންކަން ބެލެހެއްޓުން
724,1,ފައިނޭންސް ފޯކަލް/އެޑްމިނިސްޓްރޭޓަރ,ޕޭމަންޓް ވައުޗަރ,,3- ޕޭމަންޓް ވައުޗަރުތަކުގައި ސޮއިކުރަންޖެހޭ ހުރިހައި ފަރާތްތަކުން ސޮއި ކޮށްފައިވޭ,"ސްކޫލުން ""ބިލް ރަޖިސްޓްރީ""  އާއި ""ޕޭމަންޓް ވައުޗަރު ރަޖިސްޓްރީ""  ބެލެހެއްޓުން",5.9.8.3,ފައިސާއާ ގުޅޭ ލިޔެކިޔުންތައް އަދާހަމަކޮށް ބެލެހެއްޓުން,5.9.8,ފެންވަރު 5.9: ބަޖެޓާ ގުޅޭ ކަންކަން ބެލެހެއްޓުން
725,1,ފައިނޭންސް ފޯކަލް/އެޑްމިނިސްޓްރޭޓަރ, ބޭންކް އެކައުންޓުގެ ސްޓޭޓްމަންޓް/ ބޭންކް ރިކޮންސިލިއޭޝަން ސްޓޭޓްމަންޓް ,,1- ސްކޫލުގެ ނަމުގައި ހުޅުވައިފައިވާ ބޭންކް އެކައުންޓުގެ ސްޓޭޓްމަންޓް މަހަކު އެއްފަހަރު ނަގައި، ބޭންކް ރިކޮންސިލިއޭޝަން ސްޓޭޓްމަންޓް ތައްޔާރުކުރޭ,ސްކޫލުގެ ނަމުގައި ހުޅުވާފައިވާ ބޭންކް އެކައުންޓް ބެލެހެއްޓުން,5.9.9.1,ސްކޫލުގެ ނަމުގައި ހުޅުވާފައިވާ ބޭންކް އެކައުންޓް ބެލެހެއްޓުން,5.9.9,ފެންވަރު 5.9: ބަޖެޓާ ގުޅޭ ކަންކަން ބެލެހެއްޓުން
726,1,ފައިނޭންސް ފޯކަލް/އެޑްމިނިސްޓްރޭޓަރ, ބޭންކް އެކައުންޓުގެ ސްޓޭޓްމަންޓް/ ބޭންކް ރިކޮންސިލިއޭޝަން ސްޓޭޓްމަންޓް ,,2- ބޭންކް އެކައުންޓުގެ ސްޓޭޓްމަންޓާއި ބޭންކް ރިކޮންސިލިއޭޝަން ސްޓޭޓްމަންޓްގައި ތައްޔާރުކުރި، ޗެކްކުރި އަދި އިސް ވެރިއެއްގެ ސޮއިކޮށްފައި ވޭ,ސްކޫލުގެ ނަމުގައި ހުޅުވާފައިވާ ބޭންކް އެކައުންޓް ބެލެހެއްޓުން,5.9.9.1,ސްކޫލުގެ ނަމުގައި ހުޅުވާފައިވާ ބޭންކް އެކައުންޓް ބެލެހެއްޓުން,5.9.9,ފެންވަރު 5.9: ބަޖެޓާ ގުޅޭ ކަންކަން ބެލެހެއްޓުން
727,1,ފައިނޭންސް ފޯކަލް/އެޑްމިނިސްޓްރޭޓަރ, ބޭންކް އެކައުންޓުގެ ސްޓޭޓްމަންޓް/ ބޭންކް ރިކޮންސިލިއޭޝަން ސްޓޭޓްމަންޓް ,,3- އެކައުންޓް ބާކީ ބަލަހައްޓަމުން ދޭ,ސްކޫލުގެ ނަމުގައި ހުޅުވާފައިވާ ބޭންކް އެކައުންޓް ބެލެހެއްޓުން,5.9.9.1,ސްކޫލުގެ ނަމުގައި ހުޅުވާފައިވާ ބޭންކް އެކައުންޓް ބެލެހެއްޓުން,5.9.9,ފެންވަރު 5.9: ބަޖެޓާ ގުޅޭ ކަންކަން ބެލެހެއްޓުން
728,1,ފައިނޭންސް ފޯކަލް/އެޑްމިނިސްޓްރޭޓަރ,ޕީޓީއޭގެ ޔައުމިއްޔާ,,1- ޚަރަދުކުރުމުގެ ކުރިން ޕީ.ޓީ.އޭ އާ މަޝްވަރާކުރޭ,ޕީ.ޓީ.އޭ ފަންޑުން ޚަރަދުކުރުމުގެ ކުރިން ޕީ.ޓީ.އޭ ގެ ހިންގާ ކޮމެޓީއިން، އެ ޚަރަދުކުރުމަށް ފާސްކުރުވުން,5.9.10.1,ޕީ.ޓީ.އޭ ފަންޑުން ޚަރަދުކުރުން ,5.9.10,ފެންވަރު 5.9: ބަޖެޓާ ގުޅޭ ކަންކަން ބެލެހެއްޓުން
729,1,ފައިނޭންސް ފޯކަލް/އެޑްމިނިސްޓްރޭޓަރ,ޕީޓީއޭގެ ޔައުމިއްޔާ,,2- ޚަރަދުކުރުމުގެ ކުރިން ޕީ.ޓީ.އޭ ގެ ހިންގާ ކޮމެޓީއިން، އެ ޚަރަދުކުރުމަށް ފާސްކޮށްފައި ވޭ,ޕީ.ޓީ.އޭ ފަންޑުން ޚަރަދުކުރުމުގެ ކުރިން ޕީ.ޓީ.އޭ ގެ ހިންގާ ކޮމެޓީއިން، އެ ޚަރަދުކުރުމަށް ފާސްކުރުވުން,5.9.10.1,ޕީ.ޓީ.އޭ ފަންޑުން ޚަރަދުކުރުން ,5.9.10,ފެންވަރު 5.9: ބަޖެޓާ ގުޅޭ ކަންކަން ބެލެހެއްޓުން
730,1,ފައިނޭންސް ފޯކަލް/އެޑްމިނިސްޓްރޭޓަރ,ޕީޓީއޭގެ ޔައުމިއްޔާ,,3- ޚަރަދުކުރުމަށް ޕީ.ޓީ.އޭ ގެ ހިންގާ ކޮމެޓީއިން ފާސްކުރި ޔައުމިއްޔާގައި މެންބަރުން ސޮއިކޮށްފައި ވޭ,ޕީ.ޓީ.އޭ ފަންޑުން ޚަރަދުކުރުމުގެ ކުރިން ޕީ.ޓީ.އޭ ގެ ހިންގާ ކޮމެޓީއިން، އެ ޚަރަދުކުރުމަށް ފާސްކުރުވުން,5.9.10.1,ޕީ.ޓީ.އޭ ފަންޑުން ޚަރަދުކުރުން ,5.9.10,ފެންވަރު 5.9: ބަޖެޓާ ގުޅޭ ކަންކަން ބެލެހެއްޓުން
691,1,ސްޓޮކް ފޯކަލް/އެޑްމިނިސްޓްރޭޓަރ,ވަޒީފާގެ ބަޔާން,ސްޓޮކް ބެލުން,1- ކަނޑައަޅައިފައިވާ މުވައްޒަފަށް އެކަނި ބޭނުންކުރެވޭ ގޮތަށް، ރައްކާތެރިކަމާއެކު ސްޓޮކު ބަލަހައްޓާ,އުސޫލުތަކާ އެއްގޮތަށް ސްޓޮކް ބެލެހެއްޓުން,5.9.3.1,ސްޓޮކް ބެލެހެއްޓުން,5.9.3,ފެންވަރު 5.9: ބަޖެޓާ ގުޅޭ ކަންކަން ބެލެހެއްޓުން
692,1,ސްޓޮކް ފޯކަލް/އެޑްމިނިސްޓްރޭޓަރ,ތަކެތި ދޫކުރާ ފޯމް/ފޮތް,,2- ފޯމަކުން ނުވަތަ ފޮތުގައި ލިޔެގެން އެކަމަށް ހުއްދަ ލިޔުމުން ލިބިގެން ސްޓޮކުން މުދާ ދޫކުރޭ,އުސޫލުތަކާ އެއްގޮތަށް ސްޓޮކް ބެލެހެއްޓުން,5.9.3.1,ސްޓޮކް ބެލެހެއްޓުން,5.9.3,ފެންވަރު 5.9: ބަޖެޓާ ގުޅޭ ކަންކަން ބެލެހެއްޓުން
693,1,ސްޓޮކް ފޯކަލް/އެޑްމިނިސްޓްރޭޓަރ,ސްޓޮކް ރެކޯޑް/ޕްރޮކިއުމެންޓް ރެކޯޑް,,3- ސްޓޮކަށް ވައްދަންޖެހޭ ހުރިހައި ތަކެތި ދުވަހުން ދުވަހަށް ސްޓޮކަށް ވައްދައި، ސްޓޮކުގެ ބާކީ ބަލަހައްޓާ,އުސޫލުތަކާ އެއްގޮތަށް ސްޓޮކް ބެލެހެއްޓުން,5.9.3.1,ސްޓޮކް ބެލެހެއްޓުން,5.9.3,ފެންވަރު 5.9: ބަޖެޓާ ގުޅޭ ކަންކަން ބެލެހެއްޓުން
700,1,ސްޓޮކް ފޯކަލް/އެޑްމިނިސްޓްރޭޓަރ,އިންވެންޓްރީ ,,1- އިންވެންޓްރީ ރަޖިސްޓްރީގައި ރެކޯޑުކުރޭ,ހަރުމުދަލާ ގުޅޭ ކަންކަން ބެލެހެއްޓުން,5.9.6.1,ހަރުމުދަލާއި ނީލަމާ ގުޅޭ ކަންކަން ޤަވާޢިދާ އެއްގޮތަށް ކުރިއަށްގެންދިއުން,5.9.6,ފެންވަރު 5.9: ބަޖެޓާ ގުޅޭ ކަންކަން ބެލެހެއްޓުން
701,1,ސްޓޮކް ފޯކަލް/އެޑްމިނިސްޓްރޭޓަރ,އިންވެންޓްރީ ,ސްކޫލުގައި ހުރި ހަރުމުދަލުގެ އިންވެންޓްރީ ކޯޑް ,2- ހުރިހައި ހަރުމުދަލެއްގައި އިންވެންޓްރީ ކޯޑުޖަހާ އިންވެންޓްރީ އަދާހަމަކުރޭ,ހަރުމުދަލާ ގުޅޭ ކަންކަން ބެލެހެއްޓުން,5.9.6.1,ހަރުމުދަލާއި ނީލަމާ ގުޅޭ ކަންކަން ޤަވާޢިދާ އެއްގޮތަށް ކުރިއަށްގެންދިއުން,5.9.6,ފެންވަރު 5.9: ބަޖެޓާ ގުޅޭ ކަންކަން ބެލެހެއްޓުން
702,1,ސްޓޮކް ފޯކަލް/އެޑްމިނިސްޓްރޭޓަރ,"ނީލަންކިޔަންޖެހޭ ތަކެތީގެ ލިސްޓް
ހުއްދައަށް އެދިފައިވާ ލިއުން
ޕޯޓަލުން ކޮށްފައިވާ ރިކުއެސްޓުތައް",,3- މިނިސްޓްރީ އޮފް އެޑިޔުކޭޝަންގެ ހުއްދަ ލިޔުމުން ހޯދައިގެން ނީލަން ޕޯޓަލް މެދުވެރިކޮށް ތަކެތި ނީލަންކިޔާ,ހަރުމުދަލާ ގުޅޭ ކަންކަން ބެލެހެއްޓުން,5.9.6.1,ހަރުމުދަލާއި ނީލަމާ ގުޅޭ ކަންކަން ޤަވާޢިދާ އެއްގޮތަށް ކުރިއަށްގެންދިއުން,5.9.6,ފެންވަރު 5.9: ބަޖެޓާ ގުޅޭ ކަންކަން ބެލެހެއްޓުން
