IndicatorCode,Indicators,Outcomes,OutcomeNo,Substrand,SubstrandNo,StrandNo and Strand
152,1- ފިލާވަޅުގެ ފެށުމަށް ވަގުތު ކަނޑައަޅައިފައި ވޭ,ލެސަން ޕްލޭންތަކުގައި ފިލާވަޅުގެ އެކި ބައިތައް ގެންދިއުމަށް އެކަށީގެންވާ ވަރަށް ވަގުތު ކަނޑައަޅައިފައިވުން,2.2.1.8,ލެސަން ޕްލޭން ތައްޔާރުކުރުން (ކީސްޓޭޖް),2.2.1,ފެންވަރު 2.2: އުނގެނުމާއި އުނގަންނައިިދިނުމަށް ތައްޔާރުވުން (ކީސްޓޭޖް)
153,2-  މައިގަނޑުގެ ވަކިވަކި ހަރަކާތްތަކަށް ވަގުތު ކަނޑައަޅައިފައި ވޭ,ލެސަން ޕްލޭންތަކުގައި ފިލާވަޅުގެ އެކި ބައިތައް ގެންދިއުމަށް އެކަށީގެންވާ ވަރަށް ވަގުތު ކަނޑައަޅައިފައިވުން,2.2.1.8,ލެސަން ޕްލޭން ތައްޔާރުކުރުން (ކީސްޓޭޖް),2.2.1,ފެންވަރު 2.2: އުނގެނުމާއި އުނގަންނައިިދިނުމަށް ތައްޔާރުވުން (ކީސްޓޭޖް)
154,3- ފިލާވަޅު ނިންމުމަށް ވަގުތު ކަނޑައަޅައިފައި ވޭ,ލެސަން ޕްލޭންތަކުގައި ފިލާވަޅުގެ އެކި ބައިތައް ގެންދިއުމަށް އެކަށީގެންވާ ވަރަށް ވަގުތު ކަނޑައަޅައިފައިވުން,2.2.1.8,ލެސަން ޕްލޭން ތައްޔާރުކުރުން (ކީސްޓޭޖް),2.2.1,ފެންވަރު 2.2: އުނގެނުމާއި އުނގަންނައިިދިނުމަށް ތައްޔާރުވުން (ކީސްޓޭޖް)
155,1- ދަރިވަރުން ޝައުޤުވެރިވާ ފަދަ ފެށުމެއް ގެނޭ,ފިލާވަޅުގައި ރަނގަޅު ފެށުމެއް ގެނައުން,2.2.2.1,ފިލާވަޅު ތައާރަފުކުރުން (ކީސްޓޭޖް),2.2.2,ފެންވަރު 2.2: އުނގެނުމާއި އުނގަންނައިިދިނުމަށް ތައްޔާރުވުން (ކީސްޓޭޖް)
156,2- ލާނިންގ އިންޓެންޝަން ދަރިވަރުންނާ ހިއްސާކުރޭ,ފިލާވަޅުގައި ރަނގަޅު ފެށުމެއް ގެނައުން,2.2.2.1,ފިލާވަޅު ތައާރަފުކުރުން (ކީސްޓޭޖް),2.2.2,ފެންވަރު 2.2: އުނގެނުމާއި އުނގަންނައިިދިނުމަށް ތައްޔާރުވުން (ކީސްޓޭޖް)
157,3- ސަކްސެސް ކްރައިޓީރިއާ ދަރިވަރުންނާ ހިއްސާކުރޭ,ފިލާވަޅުގައި ރަނގަޅު ފެށުމެއް ގެނައުން,2.2.2.1,ފިލާވަޅު ތައާރަފުކުރުން (ކީސްޓޭޖް),2.2.2,ފެންވަރު 2.2: އުނގެނުމާއި އުނގަންނައިިދިނުމަށް ތައްޔާރުވުން (ކީސްޓޭޖް)
158,1- އުނގަންނައިިދިނުމަށް ފަހިވާ ގޮތަށް ކްލާސްރޫމްގައި ފަރުނީޗަރު އަތުރައިފައި ވޭ,އުނގެނުމަށް ފަހި މާހައުލެއް ގާއިމުކުރުން -  ކްލާސްރޫމް ތައްޔާރުކުރުން,2.2.3.1,ފިލާވަޅު ކުރިއަށް ގެންދިއުން (ކީސްޓޭޖް),2.2.3,ފެންވަރު 2.2: އުނގެނުމާއި އުނގަންނައިިދިނުމަށް ތައްޔާރުވުން (ކީސްޓޭޖް)
159,2- ލައިޓްތަކުގެ އަލި އެކަށީގެންވާ މިންވަރަށް (މާ އަލިގަދަ ނޫން، އަނދިރި ވެސް ނޫން) ބަހައްޓައިފައި ވޭ,އުނގެނުމަށް ފަހި މާހައުލެއް ގާއިމުކުރުން -  ކްލާސްރޫމް ތައްޔާރުކުރުން,2.2.3.1,ފިލާވަޅު ކުރިއަށް ގެންދިއުން (ކީސްޓޭޖް),2.2.3,ފެންވަރު 2.2: އުނގެނުމާއި އުނގަންނައިިދިނުމަށް ތައްޔާރުވުން (ކީސްޓޭޖް)
160,3- ދަރިވަރުންގެ އެންމެ ފަހުގެ މަސައްކަތްތައް ކުލާސްރޫމުގައި ފެންނާނެހެން ބަހައްޓައިފައި ވޭ,އުނގެނުމަށް ފަހި މާހައުލެއް ގާއިމުކުރުން -  ކްލާސްރޫމް ތައްޔާރުކުރުން,2.2.3.1,ފިލާވަޅު ކުރިއަށް ގެންދިއުން (ކީސްޓޭޖް),2.2.3,ފެންވަރު 2.2: އުނގެނުމާއި އުނގަންނައިިދިނުމަށް ތައްޔާރުވުން (ކީސްޓޭޖް)
161,1- ހުރިހައި ދަރިވަރުންނަށް ބައިވެރިވެވޭގޮތަށް ހަރަކާތްތައް ގެންދޭ,އުނގެނުމަށް ފަހި މާހައުލެއް ގާއިމުކުރުން- އިޖުތިމާޢީ އަދި ޖަޒުބާތީ ގޮތުން ފަހި މާޙައުލު,2.2.3.2,ފިލާވަޅު ކުރިއަށް ގެންދިއުން (ކީސްޓޭޖް),2.2.3,ފެންވަރު 2.2: އުނގެނުމާއި އުނގަންނައިިދިނުމަށް ތައްޔާރުވުން (ކީސްޓޭޖް)
162,2- ދަރިވަރުންނަށް ޚިޔާލު ފާޅުކުރުމަށް ހިތްވަރުދޭ,އުނގެނުމަށް ފަހި މާހައުލެއް ގާއިމުކުރުން- އިޖުތިމާޢީ އަދި ޖަޒުބާތީ ގޮތުން ފަހި މާޙައުލު,2.2.3.2,ފިލާވަޅު ކުރިއަށް ގެންދިއުން (ކީސްޓޭޖް),2.2.3,ފެންވަރު 2.2: އުނގެނުމާއި އުނގަންނައިިދިނުމަށް ތައްޔާރުވުން (ކީސްޓޭޖް)
163,3- ދަރިވަރުންގެ މެދުގައި ތަފާތުކުރުމެއް ނެތި ހަމަހަމަކަމާ އެކު ފިލާވަޅު ގެންދޭ,އުނގެނުމަށް ފަހި މާހައުލެއް ގާއިމުކުރުން- އިޖުތިމާޢީ އަދި ޖަޒުބާތީ ގޮތުން ފަހި މާޙައުލު,2.2.3.2,ފިލާވަޅު ކުރިއަށް ގެންދިއުން (ކީސްޓޭޖް),2.2.3,ފެންވަރު 2.2: އުނގެނުމާއި އުނގަންނައިިދިނުމަށް ތައްޔާރުވުން (ކީސްޓޭޖް)
164,4- ދަރިވަރުންނަށް ތަފާތު ޢިބާރާތްތަކާއި ގޮތްތައް ބޭނުންކޮށްގެން ތަރުހީބުދޭ,އުނގެނުމަށް ފަހި މާހައުލެއް ގާއިމުކުރުން- އިޖުތިމާޢީ އަދި ޖަޒުބާތީ ގޮތުން ފަހި މާޙައުލު,2.2.3.2,ފިލާވަޅު ކުރިއަށް ގެންދިއުން (ކީސްޓޭޖް),2.2.3,ފެންވަރު 2.2: އުނގެނުމާއި އުނގަންނައިިދިނުމަށް ތައްޔާރުވުން (ކީސްޓޭޖް)
165,5- މުދައްރިސް، ދަރިވަރުންނާ ރަނގަޅު ގުޅުމެއް ބާއްވާ,އުނގެނުމަށް ފަހި މާހައުލެއް ގާއިމުކުރުން- އިޖުތިމާޢީ އަދި ޖަޒުބާތީ ގޮތުން ފަހި މާޙައުލު,2.2.3.2,ފިލާވަޅު ކުރިއަށް ގެންދިއުން (ކީސްޓޭޖް),2.2.3,ފެންވަރު 2.2: އުނގެނުމާއި އުނގަންނައިިދިނުމަށް ތައްޔާރުވުން (ކީސްޓޭޖް)
166,1- މުދައްރިސްގެ ކިބައިގައި، އުނގަންނައިދިނުމަށް ބޭނުންކުރާ ބަހުގެ ޤާބިލުކަން (ލޭންގްއޭޖް ކޮމްޕިޓެންސީ) ހުރޭ,އުނގެނުމަށް ފަހި މާހައުލެއް ގާއިމުކުރުން -  އެކަޑަމިކް  މާޙައުލު,2.2.3.3,ފިލާވަޅު ކުރިއަށް ގެންދިއުން (ކީސްޓޭޖް),2.2.3,ފެންވަރު 2.2: އުނގެނުމާއި އުނގަންނައިިދިނުމަށް ތައްޔާރުވުން (ކީސްޓޭޖް)
167,2- މުދައްރިސުގެ ކިބައިގައި ފިލާވަޅާ ގުޅޭ މަޢުލޫމާތާއި ހުނަރު ހުރޭ,އުނގެނުމަށް ފަހި މާހައުލެއް ގާއިމުކުރުން -  އެކަޑަމިކް  މާޙައުލު,2.2.3.3,ފިލާވަޅު ކުރިއަށް ގެންދިއުން (ކީސްޓޭޖް),2.2.3,ފެންވަރު 2.2: އުނގެނުމާއި އުނގަންނައިިދިނުމަށް ތައްޔާރުވުން (ކީސްޓޭޖް)
168,3- މުޅި ފިލާވަޅުގައި ދަރިވަރުންގެޝައުޤުވެރިކަން ދަމަހައްޓާ,އުނގެނުމަށް ފަހި މާހައުލެއް ގާއިމުކުރުން -  އެކަޑަމިކް  މާޙައުލު,2.2.3.3,ފިލާވަޅު ކުރިއަށް ގެންދިއުން (ކީސްޓޭޖް),2.2.3,ފެންވަރު 2.2: އުނގެނުމާއި އުނގަންނައިިދިނުމަށް ތައްޔާރުވުން (ކީސްޓޭޖް)
169,4- ފިލާވަޅުގެ ހަރަކާތްތައް ކުރިއަށްގެންދިއުމުގައި ވަގުތުގެ ބޭނުން އެދެވޭ ގޮތުގައި ހިފާ,އުނގެނުމަށް ފަހި މާހައުލެއް ގާއިމުކުރުން -  އެކަޑަމިކް  މާޙައުލު,2.2.3.3,ފިލާވަޅު ކުރިއަށް ގެންދިއުން (ކީސްޓޭޖް),2.2.3,ފެންވަރު 2.2: އުނގެނުމާއި އުނގަންނައިިދިނުމަށް ތައްޔާރުވުން (ކީސްޓޭޖް)
170,5- މުދައްރިސް ގެ ކިބައިން ޔަގީންކަމާއި އިތުބާރު ފެނޭ,އުނގެނުމަށް ފަހި މާހައުލެއް ގާއިމުކުރުން -  އެކަޑަމިކް  މާޙައުލު,2.2.3.3,ފިލާވަޅު ކުރިއަށް ގެންދިއުން (ކީސްޓޭޖް),2.2.3,ފެންވަރު 2.2: އުނގެނުމާއި އުނގަންނައިިދިނުމަށް ތައްޔާރުވުން (ކީސްޓޭޖް)
171,6- ބިނާކުރަނިވި ފާޑުކިޔުމާއެކު ތަރުހީބުދޭ,އުނގެނުމަށް ފަހި މާހައުލެއް ގާއިމުކުރުން -  އެކަޑަމިކް  މާޙައުލު,2.2.3.3,ފިލާވަޅު ކުރިއަށް ގެންދިއުން (ކީސްޓޭޖް),2.2.3,ފެންވަރު 2.2: އުނގެނުމާއި އުނގަންނައިިދިނުމަށް ތައްޔާރުވުން (ކީސްޓޭޖް)
172,7- ކުލާހުގައި ޢަމަލުކުރުމަށް ކަނޑައަޅައިފައިވާ ރިވެތި އާދަތަކާއި ޤަވާޢިދުތައް ތަންފީޒުކުރޭ,އުނގެނުމަށް ފަހި މާހައުލެއް ގާއިމުކުރުން -  އެކަޑަމިކް  މާޙައުލު,2.2.3.3,ފިލާވަޅު ކުރިއަށް ގެންދިއުން (ކީސްޓޭޖް),2.2.3,ފެންވަރު 2.2: އުނގެނުމާއި އުނގަންނައިިދިނުމަށް ތައްޔާރުވުން (ކީސްޓޭޖް)
173,1- ދަރިވަރުންނަށް ކުރިން އެނގިފައިވާ މަޢުލޫމާތު ދެނެގަނޭ,ކުރިން އެނގިފައިވާ މަޢުލޫމާތު ފިލާވަޅާ ގުޅުވުން,2.2.3.4,ފިލާވަޅު ކުރިއަށް ގެންދިއުން (ކީސްޓޭޖް),2.2.3,ފެންވަރު 2.2: އުނގެނުމާއި އުނގަންނައިިދިނުމަށް ތައްޔާރުވުން (ކީސްޓޭޖް)
174,2- ދަރިވަރުންނަަށް ކުރިން އެނގިފައިވާ މަޢުލޫމާތު، އަލަށް އުނގެނޭ އެއްޗަކާ ގުޅުވައިލުމަށް މަގުފަހިކޮށްދޭ,ކުރިން އެނގިފައިވާ މަޢުލޫމާތު ފިލާވަޅާ ގުޅުވުން,2.2.3.4,ފިލާވަޅު ކުރިއަށް ގެންދިއުން (ކީސްޓޭޖް),2.2.3,ފެންވަރު 2.2: އުނގެނުމާއި އުނގަންނައިިދިނުމަށް ތައްޔާރުވުން (ކީސްޓޭޖް)
175,3- ދަރިވަރުން އަލަށް އުނގެނޭ މަޢުލޫމާތު ބޭނުންކޮށްގެން އައު މަޢުލޫމާތު އުފެއްދުމަށް ފުރުސަތު ދޭ,ކުރިން އެނގިފައިވާ މަޢުލޫމާތު ފިލާވަޅާ ގުޅުވުން,2.2.3.4,ފިލާވަޅު ކުރިއަށް ގެންދިއުން (ކީސްޓޭޖް),2.2.3,ފެންވަރު 2.2: އުނގެނުމާއި އުނގަންނައިިދިނުމަށް ތައްޔާރުވުން (ކީސްޓޭޖް)
176,1- އާންމު ދިރިއުޅުމާ ގުޅުވައިގެން ފިލާވަޅު ކުރިއަށް ގެންދޭ,މާނަހުރި ގޮތެއްގައި އުނގަންނައިދިނުން,2.2.3.5,ފިލާވަޅު ކުރިއަށް ގެންދިއުން (ކީސްޓޭޖް),2.2.3,ފެންވަރު 2.2: އުނގެނުމާއި އުނގަންނައިިދިނުމަށް ތައްޔާރުވުން (ކީސްޓޭޖް)
177,2- ކިޔަވައިދޭ އެއްޗަކާ/ހާލަތާ ގުޅުވައިގެން (ކޮންޓެކްސްޗުއަލައިޒްކޮށްގެން) ފިލާވަޅު ގެންދޭ,މާނަހުރި ގޮތެއްގައި އުނގަންނައިދިނުން,2.2.3.5,ފިލާވަޅު ކުރިއަށް ގެންދިއުން (ކީސްޓޭޖް),2.2.3,ފެންވަރު 2.2: އުނގެނުމާއި އުނގަންނައިިދިނުމަށް ތައްޔާރުވުން (ކީސްޓޭޖް)
178,3- ފިލާވަޅާ ގުޅޭ ގޮތުން ދަރިވަރުންނަށް ލިބިފައިވާ ރަނގަޅުނޫން މަޢުލޫމާތުތައް  (މިސްކޮންސެޕްޝަންސް) ދެނެގަނެ، ރަނގަޅަށް އޮޅުންފިލުވައި ދޭ,މާނަހުރި ގޮތެއްގައި އުނގަންނައިދިނުން,2.2.3.5,ފިލާވަޅު ކުރިއަށް ގެންދިއުން (ކީސްޓޭޖް),2.2.3,ފެންވަރު 2.2: އުނގެނުމާއި އުނގަންނައިިދިނުމަށް ތައްޔާރުވުން (ކީސްޓޭޖް)
179,4- ދަރިވަރުންނަށް ނަގައިގަނެވޭ މިންވަރަށް (ލާނިންގ ޕޭސް) އުނގެނުމުގެ ހަރަކާތްތައް ކުރިޔަށް ގެންދޭ,މާނަހުރި ގޮތެއްގައި އުނގަންނައިދިނުން,2.2.3.5,ފިލާވަޅު ކުރިއަށް ގެންދިއުން (ކީސްޓޭޖް),2.2.3,ފެންވަރު 2.2: އުނގެނުމާއި އުނގަންނައިިދިނުމަށް ތައްޔާރުވުން (ކީސްޓޭޖް)
180,5- ފިލާވަޅާ ގުޅޭ އުނގެނުމުގެ އެހީ (އެޑިޔުކޭޝަނަލް ޓެކްނޮލޮޖީ، އަސްލު ތަކެތި ފަދަ)  ބޭނުންކުރޭ,މާނަހުރި ގޮތެއްގައި އުނގަންނައިދިނުން,2.2.3.5,ފިލާވަޅު ކުރިއަށް ގެންދިއުން (ކީސްޓޭޖް),2.2.3,ފެންވަރު 2.2: އުނގެނުމާއި އުނގަންނައިިދިނުމަށް ތައްޔާރުވުން (ކީސްޓޭޖް)
181,1- ފިލާވަޅުން ދަސްވި އެއްޗަކާ މެދު އަލުން ވިސްނުމަށް ދަރިވަރުންނަށް ފުރުސަތުދޭ,ރިފްލެކްޓިވް ޕްރެކްޓިސް,2.2.3.6,ފިލާވަޅު ކުރިއަށް ގެންދިއުން (ކީސްޓޭޖް),2.2.3,ފެންވަރު 2.2: އުނގެނުމާއި އުނގަންނައިިދިނުމަށް ތައްޔާރުވުން (ކީސްޓޭޖް)
182,2- އިތުރަށް ދަސްކުރަންޖެހެނީ ކޮންއެއްޗެއް ކަމާއި ދަސްކުރުމަށް ޓަކައި ކުރަންޖެހެނީ ކޮން ކަންތައްތަކެއްކަން ވިސްނުމަށް ދަރިވަރުންނަށް ފުރުސަތުދޭ,ރިފްލެކްޓިވް ޕްރެކްޓިސް,2.2.3.6,ފިލާވަޅު ކުރިއަށް ގެންދިއުން (ކީސްޓޭޖް),2.2.3,ފެންވަރު 2.2: އުނގެނުމާއި އުނގަންނައިިދިނުމަށް ތައްޔާރުވުން (ކީސްޓޭޖް)
183,3- ގުޅިގެން މަސައްކަތް ކުރާ އިރު، މަޝްވަރާކުރެވުނު ކަންތައްތަކާއި ދިމާވި މައްސަލަތައް އަދި އެ މައްސަލަތަކަށް ހައްލު ހޯދި ގޮތާމެދު ވިސްނަން ދަރިވަރުންނަށް ފުރުސަތުދޭ,ރިފްލެކްޓިވް ޕްރެކްޓިސް,2.2.3.6,ފިލާވަޅު ކުރިއަށް ގެންދިއުން (ކީސްޓޭޖް),2.2.3,ފެންވަރު 2.2: އުނގެނުމާއި އުނގަންނައިިދިނުމަށް ތައްޔާރުވުން (ކީސްޓޭޖް)
184,1- ތަފާތު ގޮތްތައް ބޭނުންކޮށްގެން އުނގަންނައިދިނުން ކުރިއަށް ގެންދޭ,ތަފާތު ފެންވަރުގެ ދަރިވަރުންނަށް އުނގަންނައިދިނުން,2.2.3.7,ފިލާވަޅު ކުރިއަށް ގެންދިއުން (ކީސްޓޭޖް),2.2.3,ފެންވަރު 2.2: އުނގެނުމާއި އުނގަންނައިިދިނުމަށް ތައްޔާރުވުން (ކީސްޓޭޖް)
185,2- ފިލާވަޅާ ގުޅޭ ތަފާތު މިސާލުތައް ބޭނުންކޮށްގެން އުނގަންނައިދިނުން ކުރިއަށް ގެންދޭ,ތަފާތު ފެންވަރުގެ ދަރިވަރުންނަށް އުނގަންނައިދިނުން,2.2.3.7,ފިލާވަޅު ކުރިއަށް ގެންދިއުން (ކީސްޓޭޖް),2.2.3,ފެންވަރު 2.2: އުނގެނުމާއި އުނގަންނައިިދިނުމަށް ތައްޔާރުވުން (ކީސްޓޭޖް)
186,3- ތަފާތު ފެންވަރުގެ ދަރިވަރުންނަށް ބައިވެރިވެވޭނެހެން މަޢުލޫމާތާއި ހުނަރު އަދި އަގުތައް (ވެލިއުސް) ހިމަނައިގެން ފިލާވަޅުތައް ގެންދޭ,ތަފާތު ފެންވަރުގެ ދަރިވަރުންނަށް އުނގަންނައިދިނުން,2.2.3.7,ފިލާވަޅު ކުރިއަށް ގެންދިއުން (ކީސްޓޭޖް),2.2.3,ފެންވަރު 2.2: އުނގެނުމާއި އުނގަންނައިިދިނުމަށް ތައްޔާރުވުން (ކީސްޓޭޖް)
187,4- ފެންވަރުގެ ގޮތުން ތަފާތު ދަރިވަރުންނަށް އުނގަންނައިދިނުމުގައި، އެދަރިވަރުންގެ ފެންވަރަށް ރިޢާޔަތްކޮށްގެން ހަރަކާތްތައް ކުރިއަށް ގެންދޭ,ތަފާތު ފެންވަރުގެ ދަރިވަރުންނަށް އުނގަންނައިދިނުން,2.2.3.7,ފިލާވަޅު ކުރިއަށް ގެންދިއުން (ކީސްޓޭޖް),2.2.3,ފެންވަރު 2.2: އުނގެނުމާއި އުނގަންނައިިދިނުމަށް ތައްޔާރުވުން (ކީސްޓޭޖް)
188,5- ދަރިވަރުންގެ ހާލަތަށް ރިއާޔަތްކޮށް  އުނގަންނައިދިނުމުގެ ކަންކަން ގެންދޭ,ތަފާތު ފެންވަރުގެ ދަރިވަރުންނަށް އުނގަންނައިދިނުން,2.2.3.7,ފިލާވަޅު ކުރިއަށް ގެންދިއުން (ކީސްޓޭޖް),2.2.3,ފެންވަރު 2.2: އުނގެނުމާއި އުނގަންނައިިދިނުމަށް ތައްޔާރުވުން (ކީސްޓޭޖް)
189,1- ތަފާތު ފެންވަރުގެ ސުވާލުކުރޭ,ސުވާލުކުރުން,2.2.4.1,ސުވާލުކުރުން (ކީސްޓޭޖް),2.2.4,ފެންވަރު 2.2: އުނގެނުމާއި އުނގަންނައިިދިނުމަށް ތައްޔާރުވުން (ކީސްޓޭޖް)
190,2- ދަރިވަރުން ދޭ ޖަވާބާ ގުޅުވައިގެން އިތުރު ސުވާލުކުރޭ (ޕްރޯބިން),ސުވާލުކުރުން,2.2.4.1,ސުވާލުކުރުން (ކީސްޓޭޖް),2.2.4,ފެންވަރު 2.2: އުނގެނުމާއި އުނގަންނައިިދިނުމަށް ތައްޔާރުވުން (ކީސްޓޭޖް)
191,3- ސުވާލުތަކަށް ޖަވާބުދިނުމަށް އެކަށީގެންވާ ވަގުތުދޭ,ސުވާލުކުރުން,2.2.4.1,ސުވާލުކުރުން (ކީސްޓޭޖް),2.2.4,ފެންވަރު 2.2: އުނގެނުމާއި އުނގަންނައިިދިނުމަށް ތައްޔާރުވުން (ކީސްޓޭޖް)
192,4- ޖަވާބު ދިނުމަށް މަގުފަހިކުރުމުގެ ގޮތުން، ސުވާލުކުރުމުގައި ތަފާތު ގޮތްތަކާއި އިބާރާތްތައް ބޭނުންކުރޭ,ސުވާލުކުރުން,2.2.4.1,ސުވާލުކުރުން (ކީސްޓޭޖް),2.2.4,ފެންވަރު 2.2: އުނގެނުމާއި އުނގަންނައިިދިނުމަށް ތައްޔާރުވުން (ކީސްޓޭޖް)
193,5- ފިލާވަޅާ ގުޅޭގޮތުން ސުވާލުކުރުމުގެ ފުރުޞަތު ދަރިވަރުންނަށް ފަހިކޮށްދޭ,ސުވާލުކުރުން,2.2.4.1,ސުވާލުކުރުން (ކީސްޓޭޖް),2.2.4,ފެންވަރު 2.2: އުނގެނުމާއި އުނގަންނައިިދިނުމަށް ތައްޔާރުވުން (ކީސްޓޭޖް)
194,1- ދަރިވަރުންގެ ސަމާލުކަން ހޯދުމަށް މަސައްކަތްކުރޭ,ދަރިވަރުން ބައިވެރިކުރުވުމާއި މުއާމަލާތުކުރުވުން,2.2.5.1,ދަރިވަރުން ބައިވެރިކުރުވުމާއި މުއާމަލާތުކުރުވުން (ކީސްޓޭޖް),2.2.5,ފެންވަރު 2.2: އުނގެނުމާއި އުނގަންނައިިދިނުމަށް ތައްޔާރުވުން (ކީސްޓޭޖް)
195,2- ޕެއަރ/ގްރޫޕްތަކުގައި މަސައްކަތްކުރުމަށް ދަރިވަރުންނަށް ފުރުސަތުދޭ,ދަރިވަރުން ބައިވެރިކުރުވުމާއި މުއާމަލާތުކުރުވުން,2.2.5.1,ދަރިވަރުން ބައިވެރިކުރުވުމާއި މުއާމަލާތުކުރުވުން (ކީސްޓޭޖް),2.2.5,ފެންވަރު 2.2: އުނގެނުމާއި އުނގަންނައިިދިނުމަށް ތައްޔާރުވުން (ކީސްޓޭޖް)
196,3- އިސްނަގައިގެން ކަންކަން ކުރުމަށް ދަރިވަރުންނަށް ފުރުސަތުދޭ,ދަރިވަރުން ބައިވެރިކުރުވުމާއި މުއާމަލާތުކުރުވުން,2.2.5.1,ދަރިވަރުން ބައިވެރިކުރުވުމާއި މުއާމަލާތުކުރުވުން (ކީސްޓޭޖް),2.2.5,ފެންވަރު 2.2: އުނގެނުމާއި އުނގަންނައިިދިނުމަށް ތައްޔާރުވުން (ކީސްޓޭޖް)
197,4- ޚިޔާލު ފާޅުކުރުމަށް ދަރިވަރުންނަށް ހިތްވަރުދޭ,ދަރިވަރުން ބައިވެރިކުރުވުމާއި މުއާމަލާތުކުރުވުން,2.2.5.1,ދަރިވަރުން ބައިވެރިކުރުވުމާއި މުއާމަލާތުކުރުވުން (ކީސްޓޭޖް),2.2.5,ފެންވަރު 2.2: އުނގެނުމާއި އުނގަންނައިިދިނުމަށް ތައްޔާރުވުން (ކީސްޓޭޖް)
198,5- މުޢާމަލާތުކުރުމުގެ ހުނަރުތައް ތަރައްގީކުރުމަށް މަސައްކަތްކުރޭ,ދަރިވަރުން ބައިވެރިކުރުވުމާއި މުއާމަލާތުކުރުވުން,2.2.5.1,ދަރިވަރުން ބައިވެރިކުރުވުމާއި މުއާމަލާތުކުރުވުން (ކީސްޓޭޖް),2.2.5,ފެންވަރު 2.2: އުނގެނުމާއި އުނގަންނައިިދިނުމަށް ތައްޔާރުވުން (ކީސްޓޭޖް)
199,1- އުނގަންނައިދިނުމުގެ ތެރޭގައި ސަކްސެސް ކްރައިޓީރިއާގައިވާ ކަންކަން ޙާޞިލުވަމުންދާ މިންވަރު ދެނެގަނޭ,ފިލާވަޅު ވަޒަންކުރުން ,2.2.6.1,ފިލާވަޅު ވަޒަންކުރުން (ކީސްޓޭޖް),2.2.6,ފެންވަރު 2.2: އުނގެނުމާއި އުނގަންނައިިދިނުމަށް ތައްޔާރުވުން (ކީސްޓޭޖް)
200,2-  އުނގަންނައިދިން އެއްޗަކަށް ބިނާކޮށްގެން އުނގެނުމާއި އުނގަންނައިދިނުން ވަޒަންކުރޭ,ފިލާވަޅު ވަޒަންކުރުން ,2.2.6.1,ފިލާވަޅު ވަޒަންކުރުން (ކީސްޓޭޖް),2.2.6,ފެންވަރު 2.2: އުނގެނުމާއި އުނގަންނައިިދިނުމަށް ތައްޔާރުވުން (ކީސްޓޭޖް)
201,3- ތަފާތު ފެންވަރުގެ ދަރިވަރުންނަށް އަމާޒުކޮށްގެން ފެންވަރު ވަޒަންކުރޭ,ފިލާވަޅު ވަޒަންކުރުން ,2.2.6.1,ފިލާވަޅު ވަޒަންކުރުން (ކީސްޓޭޖް),2.2.6,ފެންވަރު 2.2: އުނގެނުމާއި އުނގަންނައިިދިނުމަށް ތައްޔާރުވުން (ކީސްޓޭޖް)
202,4- ސަކްސެސް ކްރައިޓީރިއާގައިވާ ކަންކަން ޙާޞިލުވާ މިންވަރު ވަޒަންކުރުމަށް ބާރުއަޅާ,ފިލާވަޅު ވަޒަންކުރުން ,2.2.6.1,ފިލާވަޅު ވަޒަންކުރުން (ކީސްޓޭޖް),2.2.6,ފެންވަރު 2.2: އުނގެނުމާއި އުނގަންނައިިދިނުމަށް ތައްޔާރުވުން (ކީސްޓޭޖް)
203,5- ސަކްސެސް ކްރައިޓީރިއާގައިވާ ކަންކަން ޙާޞިލުވާކަން ކަށަވަރުކުރޭ,ފިލާވަޅު ވަޒަންކުރުން ,2.2.6.1,ފިލާވަޅު ވަޒަންކުރުން (ކީސްޓޭޖް),2.2.6,ފެންވަރު 2.2: އުނގެނުމާއި އުނގަންނައިިދިނުމަށް ތައްޔާރުވުން (ކީސްޓޭޖް)
204,1- ފިލާވަޅުގައި ހިމަނައިފައިވާ ޤާބިލިއްޔަތުތައް ހިއްސާކުރޭ,މައިގަނޑު ޤާބިލިއްޔަތުތައް ތަރައްގީކުރުން,2.2.7.1,މައިގަނޑު ޤާބިލިއްޔަތުތަކާއި ހިއްސާކުރާ އަގުތައް  ތަރައްގީކުރުން (ކީސްޓޭޖް),2.2.7,ފެންވަރު 2.2: އުނގެނުމާއި އުނގަންނައިިދިނުމަށް ތައްޔާރުވުން (ކީސްޓޭޖް)
205,2- ޤާބިލިއްޔަތުތަކުގެ މުހިންމުކަން އަންގައިދީ އޮޅުންފިލުވައިދޭ,މައިގަނޑު ޤާބިލިއްޔަތުތައް ތަރައްގީކުރުން,2.2.7.1,މައިގަނޑު ޤާބިލިއްޔަތުތަކާއި ހިއްސާކުރާ އަގުތައް  ތަރައްގީކުރުން (ކީސްޓޭޖް),2.2.7,ފެންވަރު 2.2: އުނގެނުމާއި އުނގަންނައިިދިނުމަށް ތައްޔާރުވުން (ކީސްޓޭޖް)
